movie_id,title,phase,genre,lead_actor,director,release_date,release_year,duration_minutes,imdb_rating,popularity_score,total_box_office_usd,verdict,poster_url,country
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,7.15,87.4,117733506,Hit,https://mcu-posters.example.com/18.jpg,USA
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,6.78,100.0,63382529,Flop,https://mcu-posters.example.com/20.jpg,South Korea
26,Eternals,4,Fantasy,Gemma Chan,Chloé Zhao,2021-11-05,2021,156,6.12,100.0,41836860,Flop,https://mcu-posters.example.com/26.jpg,Canada
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.87,100.0,321655001,Hit,https://mcu-posters.example.com/22.jpg,Australia
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,6.98,95.5,36208916,Flop,https://mcu-posters.example.com/24.jpg,USA
7,Iron Man 3,2,Action,Robert Downey Jr.,Shane Black,2013-05-03,2013,130,6.82,96.8,117630749,Flop,https://mcu-posters.example.com/7.jpg,UK
8,Thor: The Dark World,2,Fantasy,Chris Hemsworth,Alan Taylor,2013-11-08,2013,112,6.83,93.6,60287566,Flop,https://mcu-posters.example.com/8.jpg,China
11,Avengers: Age of Ultron,2,Action,Robert Downey Jr.,Joss Whedon,2015-05-01,2015,141,7.49,73.2,102839867,Hit,https://mcu-posters.example.com/11.jpg,China
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,7.1,100.0,114255472,Hit,https://mcu-posters.example.com/21.jpg,Germany
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.94,100.0,104211570,Flop,https://mcu-posters.example.com/28.jpg,Canada
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,7.16,94.7,81315066,Hit,https://mcu-posters.example.com/30.jpg,South Korea
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,7.2,100.0,68792458,Hit,https://mcu-posters.example.com/12.jpg,Japan
3,Iron Man 2,1,Action,Robert Downey Jr.,Jon Favreau,2010-05-07,2010,124,6.69,100.0,72040232,Flop,https://mcu-posters.example.com/3.jpg,Australia
6,The Avengers,1,Action,Robert Downey Jr.,Joss Whedon,2012-05-04,2012,143,7.88,91.2,138509575,Hit,https://mcu-posters.example.com/6.jpg,South Korea
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,6.98,100.0,148534013,Flop,https://mcu-posters.example.com/18.jpg,Germany
2,The Incredible Hulk,1,Action,Edward Norton,Louis Leterrier,2008-06-13,2008,112,6.88,100.0,32537858,Flop,https://mcu-posters.example.com/2.jpg,Australia
2,The Incredible Hulk,1,Action,Edward Norton,Louis Leterrier,2008-06-13,2008,112,6.51,100.0,29019600,Flop,https://mcu-posters.example.com/2.jpg,India
23,Spider-Man: Far From Home,3,Action,Tom Holland,Jon Watts,2019-07-02,2019,129,6.52,100.0,127284699,Flop,https://mcu-posters.example.com/23.jpg,Germany
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.65,100.0,21962385,Flop,https://mcu-posters.example.com/33.jpg,USA
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,6.22,71.7,34132420,Flop,https://mcu-posters.example.com/31.jpg,UK
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.34,100.0,103964523,Flop,https://mcu-posters.example.com/28.jpg,UK
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,7.62,82.2,51127422,Hit,https://mcu-posters.example.com/20.jpg,Canada
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,7.59,97.2,50449237,Hit,https://mcu-posters.example.com/12.jpg,France
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,7.72,100.0,100886450,Hit,https://mcu-posters.example.com/15.jpg,China
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,7.77,100.0,322378360,Hit,https://mcu-posters.example.com/22.jpg,India
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,5.78,96.5,36589440,Flop,https://mcu-posters.example.com/24.jpg,France
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,7.14,73.8,38306660,Flop,https://mcu-posters.example.com/12.jpg,USA
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.81,90.0,101541695,Flop,https://mcu-posters.example.com/21.jpg,China
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,8.24,99.7,191504955,Hit,https://mcu-posters.example.com/27.jpg,South Korea
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.9,100.0,115756087,Flop,https://mcu-posters.example.com/21.jpg,South Korea
32,Guardians of the Galaxy Vol. 3,5,Sci-Fi,Chris Pratt,James Gunn,2023-05-05,2023,150,7.78,85.6,72344108,Hit,https://mcu-posters.example.com/32.jpg,France
6,The Avengers,1,Action,Robert Downey Jr.,Joss Whedon,2012-05-04,2012,143,7.99,99.4,151059733,Hit,https://mcu-posters.example.com/6.jpg,UK
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,8.12,83.8,96588066,Hit,https://mcu-posters.example.com/13.jpg,South Korea
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,7.34,100.0,95682544,Hit,https://mcu-posters.example.com/15.jpg,USA
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,7.6,96.9,60255945,Hit,https://mcu-posters.example.com/20.jpg,China
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.82,100.0,87969035,Flop,https://mcu-posters.example.com/30.jpg,Japan
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,7.91,90.9,70239392,Hit,https://mcu-posters.example.com/10.jpg,South Korea
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,7.93,100.0,104760085,Hit,https://mcu-posters.example.com/17.jpg,China
7,Iron Man 3,2,Action,Robert Downey Jr.,Shane Black,2013-05-03,2013,130,7.1,98.9,120207333,Hit,https://mcu-posters.example.com/7.jpg,UK
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.41,100.0,59694080,Hit,https://mcu-posters.example.com/25.jpg,USA
23,Spider-Man: Far From Home,3,Action,Tom Holland,Jon Watts,2019-07-02,2019,129,7.2,87.5,99105297,Hit,https://mcu-posters.example.com/23.jpg,Germany
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.27,100.0,95960041,Flop,https://mcu-posters.example.com/30.jpg,USA
7,Iron Man 3,2,Action,Robert Downey Jr.,Shane Black,2013-05-03,2013,130,6.88,100.0,129711874,Flop,https://mcu-posters.example.com/7.jpg,China
11,Avengers: Age of Ultron,2,Action,Robert Downey Jr.,Joss Whedon,2015-05-01,2015,141,7.01,72.1,101326431,Hit,https://mcu-posters.example.com/11.jpg,Canada
8,Thor: The Dark World,2,Fantasy,Chris Hemsworth,Alan Taylor,2013-11-08,2013,112,7.22,100.0,64665976,Hit,https://mcu-posters.example.com/8.jpg,Australia
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,7.71,100.0,131096032,Hit,https://mcu-posters.example.com/13.jpg,Japan
34,Deadpool & Wolverine,5,Action,Ryan Reynolds,Shawn Levy,2024-07-26,2024,127,7.79,100.0,148957647,Hit,https://mcu-posters.example.com/34.jpg,France
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.41,78.0,33697004,Flop,https://mcu-posters.example.com/25.jpg,USA
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,8.14,77.4,45285429,Flop,https://mcu-posters.example.com/1.jpg,Germany
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,7.54,100.0,129237696,Hit,https://mcu-posters.example.com/13.jpg,India
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.74,100.0,87776023,Flop,https://mcu-posters.example.com/30.jpg,Japan
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,6.53,100.0,41839396,Flop,https://mcu-posters.example.com/5.jpg,Canada
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.2,100.0,22452416,Flop,https://mcu-posters.example.com/33.jpg,France
34,Deadpool & Wolverine,5,Action,Ryan Reynolds,Shawn Levy,2024-07-26,2024,127,8.22,100.0,145155180,Hit,https://mcu-posters.example.com/34.jpg,France
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,7.97,90.0,77632139,Hit,https://mcu-posters.example.com/15.jpg,USA
32,Guardians of the Galaxy Vol. 3,5,Sci-Fi,Chris Pratt,James Gunn,2023-05-05,2023,150,8.33,76.4,64549132,Hit,https://mcu-posters.example.com/32.jpg,India
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.5,100.0,52521196,Hit,https://mcu-posters.example.com/25.jpg,UK
8,Thor: The Dark World,2,Fantasy,Chris Hemsworth,Alan Taylor,2013-11-08,2013,112,6.89,97.1,62511220,Flop,https://mcu-posters.example.com/8.jpg,Australia
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,6.89,90.9,43289165,Flop,https://mcu-posters.example.com/31.jpg,France
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,8.1,91.2,65118249,Hit,https://mcu-posters.example.com/9.jpg,South Korea
7,Iron Man 3,2,Action,Robert Downey Jr.,Shane Black,2013-05-03,2013,130,7.58,88.9,107991130,Hit,https://mcu-posters.example.com/7.jpg,China
26,Eternals,4,Fantasy,Gemma Chan,Chloé Zhao,2021-11-05,2021,156,6.42,100.0,52334341,Flop,https://mcu-posters.example.com/26.jpg,USA
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,7.31,100.0,90010778,Hit,https://mcu-posters.example.com/15.jpg,Australia
34,Deadpool & Wolverine,5,Action,Ryan Reynolds,Shawn Levy,2024-07-26,2024,127,7.99,83.9,109024481,Hit,https://mcu-posters.example.com/34.jpg,South Korea
34,Deadpool & Wolverine,5,Action,Ryan Reynolds,Shawn Levy,2024-07-26,2024,127,7.74,100.0,158434753,Hit,https://mcu-posters.example.com/34.jpg,China
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,7.82,100.0,102900939,Hit,https://mcu-posters.example.com/10.jpg,Germany
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,6.77,100.0,39204093,Flop,https://mcu-posters.example.com/24.jpg,Germany
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,4.99,98.5,20286258,Flop,https://mcu-posters.example.com/33.jpg,Japan
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.66,90.7,18687064,Flop,https://mcu-posters.example.com/33.jpg,UK
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,8.09,98.6,84170430,Hit,https://mcu-posters.example.com/17.jpg,Australia
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.63,100.0,95651830,Flop,https://mcu-posters.example.com/30.jpg,Japan
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,7.86,85.6,75295919,Hit,https://mcu-posters.example.com/16.jpg,USA
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,7.72,79.7,46605818,Flop,https://mcu-posters.example.com/1.jpg,USA
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,6.32,87.3,41531286,Flop,https://mcu-posters.example.com/31.jpg,Australia
32,Guardians of the Galaxy Vol. 3,5,Sci-Fi,Chris Pratt,James Gunn,2023-05-05,2023,150,7.95,100.0,101193253,Hit,https://mcu-posters.example.com/32.jpg,France
19,Avengers: Infinity War,3,Action,Robert Downey Jr.,Russo Brothers,2018-04-27,2018,149,8.53,100.0,211858742,Hit,https://mcu-posters.example.com/19.jpg,France
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,6.47,100.0,79031358,Flop,https://mcu-posters.example.com/20.jpg,India
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.91,100.0,125392234,Flop,https://mcu-posters.example.com/21.jpg,South Korea
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,8.0,94.4,80649545,Hit,https://mcu-posters.example.com/17.jpg,India
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,7.47,100.0,149668449,Hit,https://mcu-posters.example.com/18.jpg,UK
3,Iron Man 2,1,Action,Robert Downey Jr.,Jon Favreau,2010-05-07,2010,124,6.94,100.0,82471188,Flop,https://mcu-posters.example.com/3.jpg,South Korea
26,Eternals,4,Fantasy,Gemma Chan,Chloé Zhao,2021-11-05,2021,156,6.25,100.0,40362238,Flop,https://mcu-posters.example.com/26.jpg,France
11,Avengers: Age of Ultron,2,Action,Robert Downey Jr.,Joss Whedon,2015-05-01,2015,141,7.29,100.0,152154028,Hit,https://mcu-posters.example.com/11.jpg,Japan
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,7.71,100.0,71541469,Hit,https://mcu-posters.example.com/9.jpg,Japan
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.22,98.0,274052497,Hit,https://mcu-posters.example.com/22.jpg,India
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,7.51,100.0,91712389,Hit,https://mcu-posters.example.com/15.jpg,India
29,Thor: Love and Thunder,4,Fantasy,Chris Hemsworth,Taika Waititi,2022-07-08,2022,119,6.23,100.0,82995946,Flop,https://mcu-posters.example.com/29.jpg,China
7,Iron Man 3,2,Action,Robert Downey Jr.,Shane Black,2013-05-03,2013,130,7.57,94.2,114454672,Hit,https://mcu-posters.example.com/7.jpg,Japan
2,The Incredible Hulk,1,Action,Edward Norton,Louis Leterrier,2008-06-13,2008,112,6.79,98.5,25994842,Flop,https://mcu-posters.example.com/2.jpg,India
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,6.79,89.5,78760225,Flop,https://mcu-posters.example.com/16.jpg,China
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,4.96,91.5,18847972,Flop,https://mcu-posters.example.com/33.jpg,Australia
34,Deadpool & Wolverine,5,Action,Ryan Reynolds,Shawn Levy,2024-07-26,2024,127,8.34,96.4,125381174,Hit,https://mcu-posters.example.com/34.jpg,China
4,Thor,1,Fantasy,Chris Hemsworth,Kenneth Branagh,2011-05-06,2011,115,6.37,86.4,38802905,Flop,https://mcu-posters.example.com/4.jpg,South Korea
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.76,100.0,116991181,Flop,https://mcu-posters.example.com/28.jpg,China
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.84,99.8,20551368,Flop,https://mcu-posters.example.com/33.jpg,China
29,Thor: Love and Thunder,4,Fantasy,Chris Hemsworth,Taika Waititi,2022-07-08,2022,119,6.43,100.0,81964169,Flop,https://mcu-posters.example.com/29.jpg,Germany
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,7.08,100.0,97956053,Hit,https://mcu-posters.example.com/15.jpg,South Korea
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.75,78.8,220361040,Hit,https://mcu-posters.example.com/22.jpg,Japan
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,6.7,88.3,32661347,Flop,https://mcu-posters.example.com/5.jpg,Japan
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,5.98,81.1,38583304,Flop,https://mcu-posters.example.com/31.jpg,Germany
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,6.72,94.8,58940881,Flop,https://mcu-posters.example.com/20.jpg,Australia
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,7.1,84.2,52374737,Hit,https://mcu-posters.example.com/20.jpg,USA
32,Guardians of the Galaxy Vol. 3,5,Sci-Fi,Chris Pratt,James Gunn,2023-05-05,2023,150,7.82,87.9,74262792,Hit,https://mcu-posters.example.com/32.jpg,Australia
4,Thor,1,Fantasy,Chris Hemsworth,Kenneth Branagh,2011-05-06,2011,115,7.58,67.2,30175415,Flop,https://mcu-posters.example.com/4.jpg,South Korea
7,Iron Man 3,2,Action,Robert Downey Jr.,Shane Black,2013-05-03,2013,130,6.95,100.0,138664742,Flop,https://mcu-posters.example.com/7.jpg,South Korea
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.7,86.5,74315342,Flop,https://mcu-posters.example.com/30.jpg,Japan
7,Iron Man 3,2,Action,Robert Downey Jr.,Shane Black,2013-05-03,2013,130,6.72,99.8,121198675,Flop,https://mcu-posters.example.com/7.jpg,Australia
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.64,61.7,69644927,Flop,https://mcu-posters.example.com/21.jpg,USA
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,7.95,76.5,44781388,Flop,https://mcu-posters.example.com/1.jpg,South Korea
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.31,100.0,21150272,Flop,https://mcu-posters.example.com/33.jpg,Germany
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,8.03,92.0,62271296,Hit,https://mcu-posters.example.com/14.jpg,Japan
11,Avengers: Age of Ultron,2,Action,Robert Downey Jr.,Joss Whedon,2015-05-01,2015,141,7.16,100.0,156835833,Hit,https://mcu-posters.example.com/11.jpg,Canada
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,7.44,100.0,154939436,Hit,https://mcu-posters.example.com/13.jpg,Australia
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.57,87.8,18088773,Flop,https://mcu-posters.example.com/33.jpg,China
19,Avengers: Infinity War,3,Action,Robert Downey Jr.,Russo Brothers,2018-04-27,2018,149,8.94,77.0,157767462,Hit,https://mcu-posters.example.com/19.jpg,USA
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,7.16,100.0,90417606,Hit,https://mcu-posters.example.com/16.jpg,Australia
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,8.24,100.0,205002981,Hit,https://mcu-posters.example.com/27.jpg,France
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.04,95.4,266918363,Hit,https://mcu-posters.example.com/22.jpg,Canada
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,9.06,78.5,219443728,Hit,https://mcu-posters.example.com/22.jpg,USA
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,7.81,79.7,41368958,Flop,https://mcu-posters.example.com/12.jpg,Australia
6,The Avengers,1,Action,Robert Downey Jr.,Joss Whedon,2012-05-04,2012,143,8.24,87.3,132652162,Hit,https://mcu-posters.example.com/6.jpg,Canada
26,Eternals,4,Fantasy,Gemma Chan,Chloé Zhao,2021-11-05,2021,156,6.5,100.0,43006561,Flop,https://mcu-posters.example.com/26.jpg,China
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,7.32,100.0,127960186,Hit,https://mcu-posters.example.com/13.jpg,Canada
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.29,89.9,77185281,Flop,https://mcu-posters.example.com/30.jpg,Australia
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.4,100.0,116002973,Flop,https://mcu-posters.example.com/21.jpg,China
8,Thor: The Dark World,2,Fantasy,Chris Hemsworth,Alan Taylor,2013-11-08,2013,112,6.73,70.3,45263084,Flop,https://mcu-posters.example.com/8.jpg,India
29,Thor: Love and Thunder,4,Fantasy,Chris Hemsworth,Taika Waititi,2022-07-08,2022,119,6.28,66.9,50816498,Flop,https://mcu-posters.example.com/29.jpg,Canada
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,7.65,81.1,69289765,Hit,https://mcu-posters.example.com/17.jpg,France
4,Thor,1,Fantasy,Chris Hemsworth,Kenneth Branagh,2011-05-06,2011,115,7.5,65.8,29541398,Flop,https://mcu-posters.example.com/4.jpg,Australia
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,7.59,78.1,55732181,Hit,https://mcu-posters.example.com/9.jpg,Canada
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,7.15,73.1,64349050,Hit,https://mcu-posters.example.com/16.jpg,India
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,6.19,100.0,60108007,Flop,https://mcu-posters.example.com/31.jpg,South Korea
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,6.89,89.1,32983847,Flop,https://mcu-posters.example.com/5.jpg,India
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.87,91.6,87469991,Flop,https://mcu-posters.example.com/28.jpg,France
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.3,100.0,310909012,Hit,https://mcu-posters.example.com/22.jpg,USA
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,7.47,100.0,90903887,Hit,https://mcu-posters.example.com/16.jpg,China
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.58,95.1,107281615,Flop,https://mcu-posters.example.com/21.jpg,China
23,Spider-Man: Far From Home,3,Action,Tom Holland,Jon Watts,2019-07-02,2019,129,7.61,92.1,104282386,Hit,https://mcu-posters.example.com/23.jpg,South Korea
3,Iron Man 2,1,Action,Robert Downey Jr.,Jon Favreau,2010-05-07,2010,124,6.56,100.0,69611684,Flop,https://mcu-posters.example.com/3.jpg,Canada
3,Iron Man 2,1,Action,Robert Downey Jr.,Jon Favreau,2010-05-07,2010,124,6.67,96.1,59861054,Flop,https://mcu-posters.example.com/3.jpg,USA
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,8.06,100.0,215150629,Hit,https://mcu-posters.example.com/27.jpg,UK
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,6.17,100.0,63314596,Flop,https://mcu-posters.example.com/31.jpg,India
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,6.6,100.0,43560080,Flop,https://mcu-posters.example.com/5.jpg,Australia
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,8.38,100.0,192437773,Hit,https://mcu-posters.example.com/27.jpg,India
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,7.91,84.5,72163423,Hit,https://mcu-posters.example.com/17.jpg,China
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,7.2,100.0,155952811,Hit,https://mcu-posters.example.com/18.jpg,South Korea
26,Eternals,4,Fantasy,Gemma Chan,Chloé Zhao,2021-11-05,2021,156,6.84,87.2,35063932,Flop,https://mcu-posters.example.com/26.jpg,UK
11,Avengers: Age of Ultron,2,Action,Robert Downey Jr.,Joss Whedon,2015-05-01,2015,141,7.35,82.4,115805467,Hit,https://mcu-posters.example.com/11.jpg,UK
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,7.12,89.4,78650752,Hit,https://mcu-posters.example.com/16.jpg,France
6,The Avengers,1,Action,Robert Downey Jr.,Joss Whedon,2012-05-04,2012,143,7.94,100.0,168798656,Hit,https://mcu-posters.example.com/6.jpg,Canada
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,5.42,100.0,50498029,Flop,https://mcu-posters.example.com/31.jpg,USA
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,7.98,100.0,206597396,Hit,https://mcu-posters.example.com/27.jpg,China
2,The Incredible Hulk,1,Action,Edward Norton,Louis Leterrier,2008-06-13,2008,112,7.17,71.8,18959746,Flop,https://mcu-posters.example.com/2.jpg,South Korea
26,Eternals,4,Fantasy,Gemma Chan,Chloé Zhao,2021-11-05,2021,156,6.37,100.0,43824111,Flop,https://mcu-posters.example.com/26.jpg,UK
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,8.07,100.0,91787011,Hit,https://mcu-posters.example.com/10.jpg,Canada
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,7.95,88.0,68040070,Hit,https://mcu-posters.example.com/10.jpg,Germany
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,7.25,89.8,79045565,Hit,https://mcu-posters.example.com/16.jpg,USA
24,Black Widow,4,Action,Scarlett Johansson,Cate Shortland,2021-07-09,2021,134,6.41,81.1,30749954,Flop,https://mcu-posters.example.com/24.jpg,Japan
19,Avengers: Infinity War,3,Action,Robert Downey Jr.,Russo Brothers,2018-04-27,2018,149,8.5,100.0,232281667,Hit,https://mcu-posters.example.com/19.jpg,India
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,7.89,92.5,177605678,Hit,https://mcu-posters.example.com/27.jpg,Germany
23,Spider-Man: Far From Home,3,Action,Tom Holland,Jon Watts,2019-07-02,2019,129,6.89,93.9,106316359,Flop,https://mcu-posters.example.com/23.jpg,Australia
